uid,title,aired from,aired to,episodes,members,popularity,ranked,score
13325,Crimson Girls: Chikan Shihai,2012-05-25,2015-09-20,3.0,5900,5381,,6.53
38032,Tinderbox,2018-09-21,2018-11-30,2.0,1956,8035,,6.54
1263,Suika,2003-02-25,2003-06-25,3.0,4515,5994,,6.54
11349,Soredemo Tsuma wo Aishiteru,2011-10-21,2013-09-20,3.0,6145,5304,,6.54
40212,Shigokare: Ecchi na Joshi Daisei to Doki x2 Love Lesson!! The Animation,2019-10-25,,,1142,9258,,6.55
36317,Gaikotsu Shotenin Honda-san,2018-10-08,2018-12-24,12.0,65302,1577,2141.0,7.39
4278,Shishunki Shoujo,2008-03-28,2008-07-25,2.0,2880,7100,,6.54
3058,Darling,2003-02-18,2003-06-27,3.0,5300,5618,,6.54
37222,Tsun M! Gyutto Shibatte Shidoushite The Animation,2018-04-27,,1.0,2033,7935,,6.55
3007,Bronze: Kouji Nanjo Cathexis,1994-07-06,,1.0,4026,6261,6686.0,6.37
1403,Tsumamigui,2003-06-27,2003-11-28,2.0,4561,5971,,6.55
20929,Galo Sengen,2011-01-09,,1.0,1216,9135,6689.0,6.37
12961,Kansen 5: The Daybreak,2012-10-26,2018-04-13,3.0,5536,5523,,6.55
1030,Heisei Tanuki Gassen Ponpoko,1994-06-13,,1.0,54538,1786,2143.0,7.39
24849,Injutsu no Yakata The Animation,2014-08-01,,1.0,3220,6856,,6.55
34168,Hataraku Otona no Renai Jijou The Animation,2016-12-22,,1.0,3684,6510,,6.55
12373,Star☆Jewel,2011-12-08,,1.0,4402,6051,,6.5600000000000005
8294,Shinshou Genmukan,2010-03-20,2010-09-20,4.0,3326,6769,,6.5600000000000005
23719,Rennyuu Tales The Animation,2014-05-30,,1.0,3213,6857,,6.5600000000000005
39332,Monster Special Edition,2005-12-27,2005-12-28,2.0,219,13379,6711.0,6.37
21059,Oppai Infinity∞! The Animation,2014-01-31,,1.0,3367,6755,,6.5600000000000005
8651,Newmanoid Cam: Cam Castin,2010-04-19,,1.0,3292,6795,,6.5600000000000005
33165,Mashou no Nie 3,2016-06-24,2016-12-09,2.0,4321,6100,,6.5600000000000005
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,2016-05-06,,1.0,4581,5976,,6.5600000000000005
40521,Kiss Hug,2019-12-13,,,641,10532,,6.63
31914,Shoujo-tachi wa Kouya wo Mezasu,2016-01-07,2016-03-24,12.0,87601,1234,6723.0,6.37
16730,Ojamanga Yamada-kun (Movie),1981-03-14,,1.0,277,12383,6715.0,6.37
14047,Ikusa Otome Valkyrie G,2012-07-20,2012-08-24,2.0,3249,6823,,6.5600000000000005
11873,Oraa Guzura Dado (1987),1987-10-02,1988-09-20,44.0,346,11816,6716.0,6.37
1634,Ai Shimai: Futari no Kajitsu,2001-04-27,2001-09-21,3.0,8601,4616,,6.5600000000000005
9310,Ryoujoku Famiresu Choukyou Menu,2010-09-24,2010-12-24,2.0,5399,5576,,6.57
1635,Ai Shimai 2: Futari no Kajitsu,2003-02-28,2003-05-23,2.0,6981,5020,,6.57
9328,Shoujo Senki Soul Eater,2010-09-24,,1.0,8819,4569,,6.57
3622,Ikusa Otome Suvia,2007-12-22,2009-08-28,4.0,4380,6056,,6.58
34959,Gakuen Shinshoku: XX of the Dead,2017-04-28,2017-10-27,2.0,2970,7043,,6.58
15539,Unsweet: Netorare Ochita Onna-tachi,2012-10-19,,1.0,4394,6063,,6.59
36461,"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu... The Animation",2017-12-12,,1.0,2626,7328,,6.59
7596,Haiyoru! Nyaruani,2010-03-17,,9.0,24240,2897,6954.0,6.32
28733,Ginga Tetsudou 999 (ONA),2002-09-01,,6.0,696,10274,6951.0,6.32
8786,Inakappe Taishou,1970-10-04,1972-09-24,104.0,401,11471,6960.0,6.32
1591,Kujibiki♥Unbalance,2006-07-10,2006-12-23,12.0,11255,4133,6964.0,6.32
17791,Kyoto Animation: Ikitaku Naru Omise-hen,2012-07-01,,1.0,4235,6152,6966.0,6.32
10420,Gakuen 3,2011-03-18,2011-07-22,2.0,3715,6485,,6.59
36876,Furifure 2,2018-02-23,2018-09-28,4.0,2541,7402,,6.59
2442,Zoku Koihime,2001-11-22,2002-02-22,2.0,2313,7600,,6.6
31401,Creamy Pie,2015-10-16,2015-12-11,2.0,5109,5719,,6.59
11997,Tsundere Inran Shoujo Sukumi,2012-02-17,2012-04-13,2.0,6736,5107,,6.6
3171,Ryoujoku Hitozuma Onsen,2005-10-25,2006-07-25,2.0,3200,6858,,6.6
10770,Mahou Shoujo Elena,2011-07-08,2013-02-22,3.0,5298,5623,,6.6
34399,Taimanin Asagi 3,2016-12-23,2017-02-24,2.0,3751,6470,,6.6
20757,Taimanin Yukikaze,2013-11-29,2016-01-29,3.0,7084,5007,,6.6
30242,Kuro no Kyoushitsu,2015-05-29,2016-07-29,2.0,5204,5675,,6.6
5427,Ikusa Otome Valkyrie 2,2008-09-26,2011-02-19,3.0,4121,6204,,6.6
39365,Ero Konbini Tenchou,2019-02-22,,,1179,9184,,6.6
2681,Spaceship Agga Ruter,1998-10-25,1999-04-25,4.0,1727,8270,,6.61
3302,Megachu!,2007-07-25,2008-01-25,3.0,5881,5385,,6.61
21393,Shiiba-san no Ura no Kao. with Imouto Lip,2014-02-28,,1.0,3132,6932,,6.61
24317,Love Colon,2014-07-25,2014-11-07,2.0,3554,6600,,6.61
2982,Yuuwaku,2003-07-25,2003-10-31,2.0,4956,5770,,6.62
3999,Dorei Maid Princess,2007-05-26,2009-05-01,4.0,4544,5980,,6.62
5347,Bible Black: Imari Ryoujoku Genba,2005-07-25,2006-04-25,1.0,10473,4254,,6.62
320,A Kite,1998-02-25,1998-10-25,2.0,41025,2150,,6.62
4127,Shion,2008-03-28,2010-01-23,4.0,3506,6624,,6.63
7276,Natsumushi The Animation,2009-12-25,2010-03-26,2.0,4622,5927,,6.63
2988,Mahou Shoujo Ai,2003-08-25,2005-02-25,5.0,6742,5097,,6.63
1880,Midnight Eye: Gokuu II,1989-12-22,,1.0,3161,6888,6969.0,6.32
13681,Nekogami Yaoyorozu Specials,2011-09-21,2012-03-21,7.0,1292,8983,6971.0,6.32
31540,Sekkou Boys,2016-01-08,2016-03-25,12.0,40641,2171,6976.0,6.32
2407,Keroro Gunsou Movie 1,2006-03-11,,1.0,4825,5829,2149.0,7.39
33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,2016-11-11,,1.0,1540,8562,,6.63
17879,Tamako Market Specials,2013-03-20,2013-08-21,6.0,19104,3265,6979.0,6.32
11031,Vampire,2011-09-16,2012-01-20,2.0,4156,6192,,6.64
29705,Shoujo Kyouiku,2015-05-01,2015-07-03,2.0,5863,5412,,6.64
19103,Mesu Saga: Persona,2013-07-19,,1.0,4025,6291,,6.64
38620,Kanpeki Ojousama no Watakushi ga Dogeza de Mazo Ochisuru Choroin na Wakenai desu wa!,2019-01-25,,,2312,7601,,6.64
4698,Jokei Kazoku: Inbou,2006-08-25,2006-10-25,2.0,4002,6287,,6.64
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,2014-06-27,,1.0,4776,5874,,6.65
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,2016-08-26,,1.0,3558,6597,,6.64
9417,The Monkey King Conquers the Demon,1985-01-01,,1.0,217,13128,6982.0,6.32
20995,Himekishi Olivia,2013-12-06,2014-06-06,2.0,4737,5890,,6.65
2927,KimiKiss Pure Rouge,2007-10-07,2008-03-23,24.0,74100,1434,2150.0,7.39
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,1999-07-13,1999-10-05,13.0,944,9631,6983.0,6.32
4437,Naruto: Shippuuden Movie 2 - Kizuna,2008-08-02,,1.0,149455,741,2200.0,7.38
2472,Naruto: Shippuuden Movie 1,2007-08-04,,1.0,166274,663,2199.0,7.38
2269,Mobile Suit Gundam SEED Special Edition,2004-08-27,2004-10-22,3.0,8716,4587,2198.0,7.38
3225,Minami-ke Okawari,2008-01-07,2008-03-31,13.0,61495,1636,2197.0,7.38
2460,Maison Ikkoku: Kanketsu-hen,1988-02-06,,1.0,4665,5906,2250.0,7.37
10918,Kowarekake no Orgel (Movie),2010-09-11,,1.0,13054,3872,2249.0,7.37
845,Kiba,2006-04-02,2007-03-25,51.0,62479,1619,2247.0,7.37
34541,Mary to Majo no Hana,2017-07-08,,1.0,47873,1967,2251.0,7.37
32936,Gin no Guardian,2017-04-01,2017-06-17,12.0,74041,1439,6950.0,6.32
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,2011-09-16,,1.0,80519,1350,2245.0,7.37
17491,Garden,2013-04-26,2013-07-26,2.0,7557,4869,,6.65
24745,Yobai Suru Shichinin no Harame,2014-11-21,2015-03-20,2.0,3211,6878,,6.66
15847,Iron Man: Rise of Technovore,2013-04-16,,1.0,5670,5471,7050.0,6.3
37090,Hitori no Shita: The Outcast Recap,2018-01-10,,1.0,2426,7499,7049.0,6.3
3888,Toumei Ningen (OVA),2006-02-10,2006-05-12,2.0,6863,5055,,6.66
34529,Toriko no Kusari,2017-07-07,2017-09-08,2.0,3896,6372,,6.66
2417,Saigo no Door wo Shimero!,2007-03-23,,1.0,11428,4107,,6.66
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,2015-10-23,2015-12-04,2.0,5391,5593,,6.66
22487,Hello Kitty no Match Uri Shoujo,2001-11-23,,1.0,285,12318,7048.0,6.3
35029,Tensei Kendo no Harem Colosseo,2017-05-26,2018-01-26,4.0,4951,5793,,6.67
3940,Oshiete Re: Maid,2007-10-25,2008-02-25,2.0,4854,5820,,6.66
2410,Soreyuke Marin-chan,2001-12-14,2003-03-28,3.0,2715,7226,,6.67
5424,Oppai Life,2008-10-10,2009-01-09,2.0,6634,5126,,6.67
33219,Kagerou Daze: In a Day's,2016-11-04,,1.0,12036,4011,7100.0,6.29
4342,Harukoi Otome,2008-04-18,2008-07-18,2.0,5202,5655,,6.67
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,2013-03-29,2013-05-31,2.0,4611,5935,,6.67
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,2015-08-28,,1.0,6568,5157,,6.67
37360,Imouto Paradise! 3 The Animation,2018-04-27,2018-07-27,2.0,3284,6825,,6.68
7456,Discipline Zero,2010-01-29,2010-06-25,2.0,8081,4743,,6.68
2353,Daiakuji: The Xena Buster Specials,2003-08-28,2005-05-27,2.0,2958,7044,,6.68
3277,Kinnikuman: Haresugata! Seigi Choujin,1985-12-21,,1.0,482,11081,7150.0,6.28
23179,Kyoukai no Rinne,2009-10-03,,1.0,4477,6019,7198.0,6.27
33358,Mahou no Star Magical Emi: Finale! Finale!,1986-05-25,,1.0,308,12112,7199.0,6.27
39849,Kyouryuu Shoujo Gauko,2019-11-22,,20.0,347,11808,7250.0,6.26
5886,Kujira no Josephina,1979-04-02,1979-09-25,23.0,343,11837,7248.0,6.26
19401,Kuusou no Sora Tobu Kikaitachi,2002-01-01,,1.0,1274,9014,7249.0,6.26
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,2017-05-19,2017-07-21,10.0,439,11325,7247.0,6.26
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,2006-01-04,2006-03-29,13.0,6879,5047,7246.0,6.26
499,Makai Toshi Shinjuku,1988-10-25,,1.0,11739,4052,7300.0,6.25
2059,Mainichi ga Nichiyoubi,1990-09-10,1992-10-25,6.0,1169,9194,7299.0,6.25
34450,Mahou Sensei Negima! Tokubetsu Eizou,2016-11-17,,4.0,1289,8986,7298.0,6.25
10590,Reunion,2011-06-24,2011-09-30,2.0,7420,4902,,6.69
5743,Saimin Ryoujoku Gakuen,2008-12-19,2009-06-19,3.0,4565,5960,,6.69
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,2008-04-25,2008-05-27,2.0,3262,6809,,6.69
6577,"Machine Robo: Leina, The Legend of Wolf Blade",1988-02-05,1989-04-26,3.0,474,11112,7296.0,6.25
14995,JK to Ero Giin Sensei,2012-09-28,2013-04-26,2.0,4893,5812,,6.69
2413,Boin,2005-08-25,2006-01-25,2.0,9543,4421,,6.69
3723,Koala Boy Kokki,1984-04-11,1985-03-28,26.0,560,10726,7294.0,6.25
9970,Floating Material,2011-02-25,2011-03-25,2.0,7288,4931,,6.69
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,2010-05-28,2010-07-30,2.0,6461,5177,,6.7
32239,Shinsei: Futanari Idol - Dekatama-kei!,2016-02-26,2017-02-03,2.0,5212,5678,,6.7
2539,Itazura The Animation,2005-04-08,2005-07-08,2.0,6254,5263,,6.7
7106,Ougon Senshi Gold Lightan,1981-03-01,1982-02-18,52.0,600,10599,7350.0,6.24
34639,Ero Semi: Ecchi ni Yaruki ni ABC - The Animation,2017-03-31,,1.0,3864,6393,,6.7
221,Mezzo Forte,2000-05-25,2001-06-25,2.0,21015,3114,,6.7
36517,Ninja Batman,2018-06-15,,1.0,30747,2536,7349.0,6.24
3707,Soukou Kijo Iris,2007-11-24,2009-09-27,4.0,4514,5996,,6.71
35300,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,2016-09-30,,,7631,4836,7345.0,6.24
9014,Kuttsukiboshi,2010-08-16,2012-05-11,2.0,31973,2471,7342.0,6.23
10546,Rinkan Club,2011-04-29,2014-01-31,4.0,5511,5532,,6.7
38039,Kyonyuu JK ga Ojisan Chinpo to Jupo Jupo Iyarashii Sex Shitemasu.,2018-10-05,2018-11-02,2.0,2446,7502,,6.71
31762,King of Prism by Pretty Rhythm,2016-01-09,,1.0,5767,5427,7341.0,6.24
29573,Fukubiki! Triangle: Futaba wa Atafuta ♥,2015-03-27,,1.0,5599,5508,,6.71
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,2007-04-25,2007-06-25,2.0,6874,5050,,6.71
34198,Kamisama Minarai: Himitsu no Cocotama Movie - Kiseki wo Okose♪ Tepple to Dokidoki Cocotama-kai,2017-04-28,,1.0,329,11944,7339.0,6.24
31035,Inferno Cop Specials,2015-06-13,2017-07-02,3.0,3033,6996,7338.0,6.24
24967,Ane Kyun!: Joshi ga Ie ni Kita!,2014-08-29,,1.0,5716,5472,,6.71
16646,Hanamaru Youchien: Panda Neko Taisou,2010-05-26,2010-08-25,8.0,2243,7679,7335.0,6.24
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,2012-01-24,2012-03-27,12.0,23885,2925,7334.0,6.24
22563,Hangyodon no Hadaka no Ou-sama,1993-09-21,,1.0,191,13590,7336.0,6.24
33709,Garo: Guren no Tsuki Special,2016-07-06,,1.0,2445,7474,7333.0,6.24
13807,Corpse Party: Missing Footage,2012-08-02,,1.0,92452,1177,7332.0,6.24
5908,Chinpui,1989-02-11,1991-04-18,56.0,573,10682,7330.0,6.24
38211,Cinderella Girls Gekijou 3rd Season Specials,2018-08-24,2018-10-24,3.0,780,10027,7331.0,6.24
399,Seikai no Senki Special,2001-07-04,,1.0,2783,7166,2300.0,7.36
4015,School Rumble San Gakki,2008-07-17,2008-09-17,2.0,51003,1868,2299.0,7.36
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,2017-04-06,,1.0,59195,1688,2297.0,7.36
10884,Saki Achiga-hen: Episode of Side-A,2012-04-09,2012-07-02,12.0,28510,2643,2298.0,7.36
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,2009-03-20,,1.0,4290,6105,2296.0,7.36
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,2005-07-16,,1.0,72160,1466,2295.0,7.36
8423,Ookiku Furikabutte: Natsu no Scorebook,2010-03-24,,2.0,2913,7075,2293.0,7.36
108,Ou Dorobou Jing in Seventh Heaven,2004-01-21,2004-04-28,3.0,10797,4196,2294.0,7.36
443,Onegai☆Teacher: Himitsu na Futari,2002-10-25,,1.0,39303,2215,2292.0,7.36
7058,Uragiri wa Boku no Namae wo Shitteiru,2010-04-12,2010-09-20,24.0,73476,1443,2350.0,7.35
6380,Tetsuwan Birdy Decode: The Cipher,2009-07-22,,1.0,17540,3405,2349.0,7.35
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,2012-08-10,,1.0,5427,5572,,6.72
5214,Gakuen Shimai,2008-08-01,2008-11-28,2.0,4117,6207,,6.72
36010,Heartful Maman The Animation,2017-10-27,,1.0,4258,6154,,6.72
9793,Senjou no Valkyria 3: Tagatame no Juusou,2011-04-13,2011-06-29,2.0,12845,3905,2347.0,7.35
16644,Soushi Souai: Junai Mellow yori,2013-01-18,,1.0,3972,6316,,6.73
4607,Tsuma to Mama to Boin,2007-01-25,2007-07-25,2.0,5464,5539,,6.72
1231,Saber Marionette J to X,1998-10-06,1999-03-30,26.0,11447,4100,2346.0,7.35
12057,My Imouto: Koakuma na A-Cup,2012-07-06,2012-09-28,2.0,8719,4597,,6.73
536,Slayers: The Motion Picture,1995-07-29,,1.0,19691,3216,2348.0,7.35
39471,Hime-sama Love Life!,2019-05-31,,,1497,8644,,6.74
2352,Daiakuji: The Xena Buster,2003-11-27,2005-05-27,6.0,6139,5299,,6.73
39545,Fragtime,2019-11-22,,,10152,4315,2400.0,7.34
13937,Saishuu Chikan Densha Next,2012-07-27,2012-10-26,2.0,3904,6355,,6.74
2505,Ringetsu The Animation,2006-07-25,2006-09-25,3.0,4633,5922,,6.74
8987,Princess Knight☆Catue,2010-06-11,2011-11-18,3.0,4626,5930,,6.74
34899,Monmusu Quest!,2017-01-27,2017-02-10,2.0,4046,6271,,6.74
19569,Junjou Shoujo Et Cetera,2013-08-02,2013-10-04,2.0,4392,6057,,6.74
6122,Jinkou Shoujo: Henshin Sex Android,2009-02-13,2009-05-15,2.0,5063,5722,,6.74
3537,Cleavage,2006-02-24,2006-06-23,2.0,10195,4305,,6.74
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,2014-07-18,,1.0,4022,6288,,6.75
32245,Kuromukuro,2016-04-07,2016-09-29,26.0,93405,1172,2550.0,7.3
52,Kidou Tenshi Angelic Layer,2001-04-01,2001-09-23,26.0,47747,1957,2549.0,7.3
2808,Irregular Hunter X: The Day of Sigma,2005-12-15,,1.0,8769,4573,2548.0,7.3
34410,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao,2016-11-13,2016-12-08,26.0,523,10913,7329.0,6.24
31499,Huyao Xiao Hongniang,2015-06-26,2015-11-27,13.0,28705,2640,2547.0,7.3
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,2011-03-26,,36.0,881,9813,7328.0,6.24
6094,A Piece of Phantasmagoria,1995-01-01,,15.0,3071,6954,7327.0,6.24
21635,GJ-bu@,2014-05-06,,1.0,29207,2611,2546.0,7.3
11919,Zoku Attacker You! Kin Medal e no Michi,2008-01-01,,52.0,695,10264,7326.0,6.25
12683,Yumeyume,2012-01-12,,1.0,1414,8784,7325.0,6.25
13843,Wild Adapter,2014-03-26,2015-09-30,2.0,6599,5135,7324.0,6.25
915,Ginga Densetsu Weed,2005-11-03,2006-05-11,26.0,10788,4199,2545.0,7.3
10815,UFO Senshi Dai Apolon 2,1976-10-07,1977-02-24,21.0,306,12104,7322.0,6.25
35116,Warau Salesman Dai SP-banashi,1990-01-23,1992-07-07,8.0,343,11868,7323.0,6.25
2486,Rumiko Takahashi Anthology,2003-07-06,2003-09-28,13.0,5064,5725,2600.0,7.29
33291,Pinkerton,2016-07-22,2017-02-24,3.0,4916,5808,,6.76
13495,Tokyo Disney Resort: Yume ga Kanau Basho,2012-03-23,,1.0,1204,9142,7321.0,6.25
7769,Ookami-san to Shichinin no Nakama-tachi,2010-07-01,2010-09-16,12.0,210189,513,2598.0,7.29
4033,The iDOLM@STER Live For You!,2008-02-28,,1.0,8143,4723,7320.0,6.25
10827,Wizard Girl Ambitious,2011-08-26,,1.0,9275,4482,,6.77
107,Ou Dorobou Jing,2002-05-15,2002-08-14,13.0,30435,2542,2599.0,7.29
773,Tenamonya Voyagers,1999-06-25,1999-12-18,4.0,3106,6934,7319.0,6.25
5644,"Sora no Iro, Mizu no Iro Ero Specials",2006-07-28,2008-06-27,2.0,2634,7303,,6.77
830,Sexfriend,2004-01-22,2004-04-23,2.0,13826,3794,,6.77
3989,Suna no Bara: Yuki no Mokushiroku,1993-04-25,,1.0,1475,8679,7318.0,6.25
38265,Muma no Machi Cornelica,2018-11-30,,,2407,7507,,6.77
2152,Oh! Edo Rocket,2007-04-04,2007-09-26,26.0,10215,4301,2597.0,7.29
38779,Kami-machi Sana-chan The Animation,2019-02-22,,1.0,2193,7759,,6.77
3467,Nogizaka Haruka no Himitsu,2008-07-03,2008-09-25,12.0,106372,1044,2596.0,7.29
2068,Sousei Kishi Gaiarth,1992-04-22,1993-04-28,3.0,1869,8102,7317.0,6.25
16163,Sore Ike! Anpanman: Kirakira Boshi no Namida,1989-11-03,,1.0,242,12766,7316.0,6.25
32864,JK to Ero Konbini Tenchou,2016-02-26,2017-12-29,6.0,7559,4872,,6.77
10668,Imouto Paradise!,2011-12-09,2012-04-20,2.0,13101,3869,,6.77
36553,Nissin Cup Noodles China x Gintama,2017-08-29,2017-11-23,3.0,4584,5974,2595.0,7.29
2926,Myself; Yourself,2007-10-03,2007-12-26,13.0,150063,739,2594.0,7.29
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,2006-05-25,2006-10-25,2.0,5504,5524,,6.77
2411,Ane to Boin,2005-12-25,2006-07-25,2.0,9294,4475,,6.77
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,2012-12-14,2013-06-28,2.0,8303,4688,,6.78
39174,Sister,2016-12-02,,1.0,201,13462,7314.0,6.25
21119,Sister Princess: Re Pure Character's,2004-01-21,2004-02-25,12.0,949,9644,7315.0,6.25
11467,TSF Monogatari,2011-11-25,2012-02-24,2.0,11399,4118,,6.78
36834,Sengoku Night Blood: Ongaku Dai Tokushuu,2017-11-21,,1.0,1222,9121,7312.0,6.25
7108,Shikabane Hime: Puchitto,2009-08-05,,1.0,4103,6219,7313.0,6.25
4473,Shoujo Sect,2008-07-25,2008-11-25,3.0,23875,2922,,6.78
33734,Samurai Noodles: The Originator,2016-07-05,,1.0,925,9687,7310.0,6.25
839,Samurai Spirits 2: Asura Zanmaden,1999-06-25,1999-09-30,2.0,1821,8161,7311.0,6.25
33979,Kowaremono: Risa Plus The Animation,2016-10-07,,1.0,4812,5860,,6.78
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,2005-04-29,2005-06-24,2.0,8856,4558,,6.78
20379,Junk Land The Animation,2013-11-29,,1.0,4845,5845,,6.78
3679,Renketsu Houshiki,2008-01-25,2008-09-26,3.0,7321,4920,,6.78
19875,Robotan,1966-10-04,1968-09-27,104.0,269,12457,7309.0,6.25
14583,Rinne no Lagrange Specials,2012-03-23,2012-08-24,6.0,4207,6162,7308.0,6.25
5585,New Dream Hunter Rem: Yume no Kishitachi,1990-12-16,,1.0,1363,8858,7306.0,6.25
11533,Momotarou Densetsu,1989-10-02,1990-10-01,51.0,327,11956,7304.0,6.25
38739,Mobile Suit Gundam UC Perfectibility,2018-09-30,,1.0,1311,8961,7303.0,6.25
3475,Muramasa,1987-08-21,,1.0,4002,6285,7305.0,6.25
6012,Kinpatsu no Jeanie,1979-07-19,1979-10-18,13.0,510,10956,7293.0,6.25
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,1998-04-25,,1.0,614,10538,7301.0,6.25
18449,Mobile Suit Gundam Battlefield Record: Avant-Title,2009-09-03,,1.0,1995,7971,7302.0,6.25
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,2006-09-29,2007-02-23,7.0,5410,5566,7292.0,6.25
32422,Joukyuusei,1985-12-03,,1.0,331,11913,7289.0,6.25
38163,Iya na Kao sare nagara Opantsu Misete Moraitai 2,2019-11-22,2019-12-27,6.0,9686,4393,7288.0,6.23
2738,Kasumin 3rd Season,2003-04-09,2003-10-01,26.0,399,11503,7290.0,6.25
3594,Tears to Tiara,2009-04-06,2009-09-28,26.0,63809,1595,2800.0,7.24
7169,Ibarahime Mata wa Nemurihime,1990-01-01,,1.0,838,9886,7287.0,6.25
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,2009-06-01,,1.0,1585,8494,7286.0,6.25
39295,Hikaru no Go: Memories,2004-06-30,,1.0,221,13152,7285.0,6.25
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,2018-02-24,,1.0,137205,827,106.0,8.48
33,Kenpuu Denki Berserk,1997-10-08,1998-04-01,25.0,362021,250,105.0,8.48
2697,Hi-Speed Jecy,1989-09-05,1990-03-05,12.0,879,9793,7284.0,6.25
10408,Hotarubi no Mori e,2011-09-17,,1.0,415415,193,104.0,8.48
2423,Grey: Digital Target,1986-12-13,,1.0,1776,8220,7283.0,6.25
35760,Shingeki no Kyojin Season 3,2018-07-23,2018-10-15,12.0,608172,93,102.0,8.49
12431,Uchuu Kyoudai,2012-04-01,2014-03-22,99.0,122984,920,103.0,8.49
7781,Gothicmade: Hana no Utame,2012-11-01,,1.0,2803,7154,7282.0,6.25
37965,Kaze ga Tsuyoku Fuiteiru,2018-10-03,2019-03-27,23.0,118998,955,101.0,8.49
3671,"Genesis Climber Mospeada: Love, Live, Alive",1985-09-01,,1.0,1115,9299,7281.0,6.25
8149,Gegege no Kitarou (1968 Movie),1968-07-21,,1.0,822,9922,7280.0,6.25
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,1993-10-09,1994-05-10,4.0,788,9998,7279.0,6.25
28369,Dr. Slump: Arale-chan Specials,1981-10-07,,2.0,559,10764,7277.0,6.25
6628,Dengeki Bunko 2007 Movie Festival Special,2007-04-21,,1.0,3974,6304,7276.0,6.25
38572,Assassins Pride,2019-10-10,2019-12-26,12.0,120775,935,7275.0,6.25
6629,Asari-chan,1982-01-25,1983-02-28,54.0,493,11029,7274.0,6.25
15085,Amnesia,2013-01-07,2013-03-25,12.0,200425,538,7273.0,6.25
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,2003-10-24,,1.0,10358,4274,7272.0,6.25
10457,JK to Inkou Kyoushi 4,2011-05-27,2012-01-27,2.0,6786,5087,,6.78
6041,Honoo no Haramase Doukyuusei,2008-12-25,2009-06-25,2.0,5833,5399,,6.78
14993,Gogo no Kouchou: Junai Mellow yori,2012-09-21,,1.0,5161,5701,,6.78
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,2014-01-31,2014-05-30,5.0,8043,4765,7270.0,6.26
36169,World's End Umbrella,2010-02-07,,1.0,330,11957,7268.0,6.26
9442,Bust to Bust: Chichi wa Chichi ni,2010-10-15,2014-03-07,3.0,6993,5025,,6.78
11745,Aku no Onna Kanbu,2011-11-18,2012-03-23,2.0,7319,4921,,6.78
3636,Warau Kangofu The Animation,2007-10-26,2008-01-25,2.0,4577,5952,,6.79
8918,Princess Lover! OVA,2010-09-17,2010-10-22,2.0,26167,2768,,6.79
40048,Kutsujoku,2019-11-01,2019-12-06,2.0,1549,8550,,6.8100000000000005
37224,JK to Inkou Kyoushi 4 feat. Ero Giin-sensei,2018-04-27,,,2284,7622,,6.79
8249,Votoms Finder,2010-12-04,,1.0,2414,7501,7267.0,6.26
4399,Honoo no Haramase Tenkousei,2006-10-27,2007-07-27,3.0,7575,4847,,6.79
30583,Futa-bu! Mix: Futanari World,2015-06-26,,1.0,8547,4640,,6.79
9566,Umi kara no Shisha,2010-08-21,,1.0,1199,9159,7266.0,6.26
